name,latitude,longitude,state
Stuttgart Feuerbach,48.80867,9.15719,Baden-Wuerttemberg
Saalfeld,50.64826,11.36536,Thuringia
Friedenau,52.47133,13.32813,Berlin
Geislingen an der Steige,48.62423,9.82736,Baden-Wuerttemberg
Einbeck,51.82018,9.86961,Lower Saxony
Leichlingen,51.10628,7.01873,North Rhine-Westphalia
Rinteln,52.18604,9.07917,Lower Saxony
Baesweiler,50.90964,6.18874,North Rhine-Westphalia
Bad Neuenahr-Ahrweiler,50.54322,7.1113,Rheinland-Pfalz
Nordenham,53.4861,8.48093,Lower Saxony
Heiligenhaus,51.32662,6.97106,North Rhine-Westphalia
Kulmbach,50.10068,11.45032,Bavaria
Dotzheim,50.0746,8.21021,Hesse
Sundern,51.3281,8.00369,North Rhine-Westphalia
Bad Zwischenahn,53.18333,8.0,Lower Saxony
Selm,51.69689,7.46809,North Rhine-Westphalia
Mechernich,50.59304,6.65224,North Rhine-Westphalia
Altstadt Sud,50.93331,6.95954,North Rhine-Westphalia
Königsbrunn,48.27506,10.89178,Bavaria
Friedberg,50.33739,8.75591,Hesse
Hamminkeln,51.73262,6.59031,North Rhine-Westphalia
Neckarsulm,49.18912,9.22527,Baden-Wuerttemberg
Emmendingen,48.12096,7.85359,Baden-Wuerttemberg
Lohne,52.66625,8.2375,Lower Saxony
Overath,50.93275,7.28389,North Rhine-Westphalia
Leimen,49.34737,8.68733,Baden-Wuerttemberg
Wersten,51.18459,6.81249,North Rhine-Westphalia
Rathenow,52.60659,12.33696,Brandenburg
Petershagen,52.37513,8.96538,North Rhine-Westphalia
Ilmenau,50.68322,10.91858,Thuringia
Wangen,47.6895,9.83247,Baden-Wuerttemberg
Niederrad,50.08309,8.62852,Hesse
Brilon,51.39462,8.57146,North Rhine-Westphalia
Landsberg am Lech,48.04819,10.88282,Bavaria
Verden,52.92343,9.23491,Lower Saxony
Sankt Wendel,49.46633,7.16814,Saarland
Rösrath,50.89559,7.18175,North Rhine-Westphalia
Strausberg,52.57859,13.88741,Brandenburg
Wiesloch,49.29504,8.69846,Baden-Wuerttemberg
Glauchau,50.81987,12.54493,Saxony
Remseck am Neckar,48.87213,9.27334,Baden-Wuerttemberg
Osdorf,53.57982,9.85826,Schleswig-Holstein
Lauf an der Pegnitz,49.51386,11.28247,Bavaria
Sprockhövel,51.34669,7.24343,North Rhine-Westphalia
Ehingen,48.28259,9.72749,Baden-Wuerttemberg
Espelkamp,52.38251,8.62127,North Rhine-Westphalia
Mühlacker,48.94754,8.83675,Baden-Wuerttemberg
Wiehl,50.9495,7.55062,North Rhine-Westphalia
Rheinbach,50.62562,6.94911,North Rhine-Westphalia
Weinstadt-Endersbach,48.81311,9.36387,Baden-Wuerttemberg
Schmallenberg,51.15473,8.28505,North Rhine-Westphalia
Hennigsdorf,52.63598,13.20419,Brandenburg
Stuttgart Mühlhausen,48.84232,9.23028,Baden-Wuerttemberg
Fischeln,51.30353,6.58836,North Rhine-Westphalia
Garmisch-Partenkirchen,47.49209,11.09576,Bavaria
Altona-Nord,53.56321,9.94257,Hamburg
Zittau,50.89772,14.80764,Saxony
Zirndorf,49.4424,10.95414,Bavaria
Rummelsburg,52.50146,13.4934,Berlin
Olpe,51.02899,7.85139,North Rhine-Westphalia
Arnstadt,50.84048,10.95198,Thuringia
Herdecke,51.39999,7.43584,North Rhine-Westphalia
Lübbecke,52.30699,8.61423,North Rhine-Westphalia
Unterschleißheim,48.28038,11.57684,Bavaria
Übach-Palenberg,50.91775,6.12336,North Rhine-Westphalia
Helmstedt,52.2279,11.00985,Lower Saxony
Meckenheim,50.62388,7.02942,North Rhine-Westphalia
Rottweil,48.16783,8.62719,Baden-Wuerttemberg
Rudolstadt,50.72043,11.34046,Thuringia
Heppenheim an der Bergstrasse,49.64145,8.63206,Hesse
Bad Honnef,50.64336,7.2278,North Rhine-Westphalia
Griesheim,49.86085,8.5725,Hesse
Reinbek,53.51703,10.2488,Schleswig-Holstein
Wolfen,51.66122,12.26873,Saxony-Anhalt
Varel,53.39693,8.13621,Lower Saxony
Netphen,50.91667,8.1,North Rhine-Westphalia
Butzbach,50.43395,8.67122,Hesse
Mosbach,49.35357,9.15106,Baden-Wuerttemberg
Horb am Neckar,48.44423,8.6913,Baden-Wuerttemberg
Pfungstadt,49.80557,8.60307,Hesse
Roth,49.24762,11.09111,Bavaria
Hannoversch Münden,51.41505,9.65046,Lower Saxony
Hattersheim,50.06906,8.48632,Hesse
Ingelheim am Rhein,49.97078,8.05883,Rheinland-Pfalz
Delitzsch,51.52546,12.34284,Saxony
Burg bei Magdeburg,52.27152,11.85493,Saxony-Anhalt
Bedburg,50.99258,6.57128,North Rhine-Westphalia
Aschersleben,51.75742,11.46084,Saxony-Anhalt
Wertheim,49.759,9.50852,Baden-Wuerttemberg
Blasewitz,51.05305,13.79831,Saxony
Eißendorf,53.45216,9.95131,Hamburg
Eppendorf,53.5924,9.98752,Hamburg
Apolda,51.02624,11.51638,Thuringia
Attendorn,51.12645,7.90333,North Rhine-Westphalia
Norden,53.59552,7.20639,Lower Saxony
Wittenau,52.59319,13.32127,Berlin
Waldkraiburg,48.20854,12.39893,Bavaria
Markkleeberg,51.2755,12.36906,Saxony
Bingen am Rhein,49.96675,7.8992,Rheinland-Pfalz
Nieder-Ingelheim,49.97756,8.07246,Rheinland-Pfalz
Salzkotten,51.6717,8.60092,North Rhine-Westphalia
Lindau,47.54612,9.68431,Bavaria
Korbach,51.27561,8.873,Hesse
Achern,48.63115,8.07607,Baden-Wuerttemberg
Ellwangen,48.96164,10.13173,Baden-Wuerttemberg
Dillenburg,50.74114,8.28699,Hesse
Obertshausen,50.07139,8.85123,Hesse
Walsrode,52.86147,9.5926,Lower Saxony
Friedrichsdorf,50.24962,8.64281,Hesse
Werdau,50.73604,12.37534,Saxony
Bad Oldesloe,53.81167,10.37417,Schleswig-Holstein
Warburg,51.49011,9.14641,North Rhine-Westphalia
Syke,52.91345,8.82209,Lower Saxony
Weiterstadt,49.9039,8.58874,Hesse
Harsewinkel,51.96224,8.22766,North Rhine-Westphalia
Wallenhorst,52.35,8.01667,Lower Saxony
Ludwigsfelde,52.30322,13.25405,Brandenburg
Ditzingen,48.82672,9.06703,Baden-Wuerttemberg
Greiz,50.65778,12.19918,Thuringia
Poppenbüttel,53.65917,10.08472,Hamburg
Schleswig,54.52156,9.5586,Schleswig-Holstein
Radevormwald,51.20219,7.36027,North Rhine-Westphalia
Lüdinghausen,51.7683,7.44379,North Rhine-Westphalia
Verl,51.88333,8.51667,North Rhine-Westphalia
Olching,48.2,11.33333,Bavaria
Sonneberg,50.3592,11.17463,Thuringia
Freudenstadt,48.46695,8.41371,Baden-Wuerttemberg
Weingarten,47.81009,9.63863,Baden-Wuerttemberg
Calw,48.71419,8.74031,Baden-Wuerttemberg
Wipperfürth,51.1161,7.39865,North Rhine-Westphalia
Limbach-Oberfrohna,50.85882,12.76165,Saxony
Groß-Gerau,49.92139,8.48255,Hesse
Oberschöneweide,52.46106,13.52108,Berlin
Neuehrenfeld,50.95753,6.93611,North Rhine-Westphalia
Stellingen,53.5922,9.9287,Hamburg
Ronnenberg,52.31939,9.65544,Lower Saxony
Eckernförde,54.46854,9.83824,Schleswig-Holstein
Geretsried,47.85775,11.48054,Bavaria
Sangerhausen,51.47221,11.29533,Saxony-Anhalt
Herzogenaurach,49.56798,10.88565,Bavaria
Blieskastel,49.23724,7.25617,Saarland
Pfaffenhofen an der Ilm,48.53053,11.505,Bavaria
Sasel,53.65385,10.11184,Hamburg
Hoheluft-Ost,53.58399,9.97585,Hamburg
Annaberg-Buchholz,50.57953,13.00627,Saxony
Starnberg,48.00193,11.34416,Bavaria
Stadthagen,52.32333,9.20311,Lower Saxony
Sehnde,52.31394,9.9682,Lower Saxony
Opladen,51.06863,7.00387,North Rhine-Westphalia
Staßfurt,51.85186,11.58508,Saxony-Anhalt
Bad Harzburg,51.88268,10.56157,Lower Saxony
Nagold,48.5498,8.72366,Baden-Wuerttemberg
Duderstadt,51.51312,10.25951,Lower Saxony
Bad Soden am Taunus,50.1408,8.50449,Hesse
Forst,51.73544,14.63971,Brandenburg
Quedlinburg,51.78843,11.15006,Saxony-Anhalt
Idstein,50.21773,8.26679,Hesse
Kalk,50.94013,7.00605,North Rhine-Westphalia
Öhringen,49.19884,9.5072,Baden-Wuerttemberg
Schmargendorf,52.47517,13.29071,Berlin
Lengerich,52.18661,7.86043,North Rhine-Westphalia
Eisleben Lutherstadt,51.52754,11.54835,Saxony-Anhalt
Isernhagen Farster Bauerschaft,52.47093,9.84179,Lower Saxony
Schwetzingen,49.38217,8.5823,Baden-Wuerttemberg
Jüchen,51.1,6.5,North Rhine-Westphalia
Haren,52.79262,7.24142,Lower Saxony
Rees,51.76263,6.39778,North Rhine-Westphalia
Reichenbach/Vogtland,50.62279,12.30344,Saxony
Bad Mergentheim,49.4925,9.77361,Baden-Wuerttemberg
Crimmitschau,50.81644,12.39045,Saxony
Vreden,52.03792,6.828,North Rhine-Westphalia
Waldshut-Tiengen,47.62323,8.21717,Baden-Wuerttemberg
Werder,52.37874,12.934,Brandenburg
Leutkirch,47.82672,10.0205,Baden-Wuerttemberg
Coswig,51.13204,13.58312,Saxony
Neustrelitz,53.3613,13.07292,Mecklenburg-Vorpommern
Senden,48.32441,10.04442,Bavaria
Büren,51.55109,8.55956,North Rhine-Westphalia
Eilbek,53.56985,10.05776,Hamburg
Rotenburg,53.11125,9.41082,Lower Saxony
Metzingen,48.53695,9.2833,Baden-Wuerttemberg
Weißwasser,51.50403,14.64017,Saxony
Meinerzhagen,51.1074,7.64838,North Rhine-Westphalia
Elsdorf,50.93739,6.56828,North Rhine-Westphalia
Soltau,52.98638,9.84338,Lower Saxony
Marsberg,51.46171,8.84949,North Rhine-Westphalia
Seesen,51.89095,10.17847,Lower Saxony
St. Pauli,53.557,9.964,Hamburg
Westerstede,53.25682,7.92737,Lower Saxony
Hohen Neuendorf,52.67631,13.27775,Brandenburg
Gelnhausen,50.20164,9.18742,Hesse
Alfter,50.73333,7.01667,North Rhine-Westphalia
Sondershausen,51.36973,10.87011,Thuringia
Groß-Umstadt,49.86899,8.9321,Hesse
Stadtallendorf,50.82261,9.01294,Hesse
Lindlar,51.01959,7.37758,North Rhine-Westphalia
Karben,50.23019,8.77155,Hesse
Eschborn,50.14328,8.57111,Hesse
Bad Pyrmont,51.98589,9.25246,Lower Saxony
Luckenwalde,52.09029,13.16772,Brandenburg
Guben,51.94987,14.71447,Brandenburg
Donaueschingen,47.95514,8.49707,Baden-Wuerttemberg
Gorbitz,51.0455,13.66108,Saxony
Xanten,51.65877,6.45297,North Rhine-Westphalia
Lebach,49.41122,6.90988,Saarland
Meiningen,50.56787,10.41521,Thuringia
Büdingen,50.29013,9.1114,Hesse
Dillingen,49.35557,6.72781,Saarland
Überlingen,47.76977,9.17136,Baden-Wuerttemberg
Wilnsdorf,50.81667,8.1,North Rhine-Westphalia
Waren,53.5204,12.67985,Mecklenburg-Vorpommern
Französisch Buchholz,52.60242,13.43019,Berlin
Halle,52.06007,8.36083,North Rhine-Westphalia
Weilheim,47.84147,11.15484,Bavaria
Kitzingen,49.73973,10.15072,Bavaria
Riedstadt,49.83411,8.49621,Hesse
Auerbach,50.51155,12.40083,Saxony
Schortens,53.53333,7.95,Lower Saxony
Wittmund,53.57674,7.77839,Lower Saxony
Döbeln,51.1221,13.11027,Saxony
Lichtenfels,50.14567,11.05928,Bavaria
Bad Kissingen,50.20228,10.07784,Bavaria
Sonthofen,47.51821,10.28262,Bavaria
Traunreut,47.96269,12.59231,Bavaria
Eislingen,48.69515,9.70676,Baden-Wuerttemberg
Löbtau,51.04358,13.69444,Saxony
Eschwege,51.18386,10.05329,Hesse
Eppingen,49.13645,8.91229,Baden-Wuerttemberg
Klotzsche,51.11053,13.76862,Saxony
Salzwedel,52.85435,11.1525,Saxony-Anhalt
Püttlingen,49.2855,6.88723,Saarland
Aichach,48.45755,11.13413,Bavaria
Vaterstetten,48.10537,11.76825,Bavaria
Wülfrath,51.28195,7.03821,North Rhine-Westphalia
Holzminden,51.82798,9.4455,Lower Saxony
Versmold,52.04009,8.15272,North Rhine-Westphalia
Germersheim,49.2144,8.36687,Rheinland-Pfalz
Prenzlau,53.31625,13.86261,Brandenburg
Bruchköbel,50.17853,8.92315,Hesse
Altena,51.29472,7.67337,North Rhine-Westphalia
Sömmerda,51.15914,11.11524,Thuringia
Unterhaching,48.06598,11.61564,Bavaria
Husum,54.4858,9.05239,Schleswig-Holstein
Engelskirchen,50.98854,7.41391,North Rhine-Westphalia
Haßloch,49.36278,8.25806,Rheinland-Pfalz
Hiddenhausen,52.16667,8.61667,North Rhine-Westphalia
Bad Berleburg,51.05224,8.39227,North Rhine-Westphalia
Ennigerloh,51.83843,8.03093,North Rhine-Westphalia
Loschwitz,51.05386,13.81393,Saxony
Volksdorf,53.64972,10.18417,Schleswig-Holstein
Edewecht,53.12699,7.98406,Lower Saxony
Bockum,51.34696,6.61589,North Rhine-Westphalia
Hockenheim,49.32334,8.55194,Baden-Wuerttemberg
Stadtlohn,51.99399,6.91918,North Rhine-Westphalia
Geseke,51.64091,8.5109,North Rhine-Westphalia
Heide,54.19579,9.0988,Schleswig-Holstein
Bad Rappenau,49.23848,9.1018,Baden-Wuerttemberg
Bergneustadt,51.02496,7.65599,North Rhine-Westphalia
Fröndenberg,51.47563,7.76946,North Rhine-Westphalia
Herborn,50.68135,8.30369,Hesse
Nottuln,51.93333,7.35,North Rhine-Westphalia
Quickborn,53.72831,9.90934,Schleswig-Holstein
Rheinstetten,48.9685,8.30704,Baden-Wuerttemberg
Oberkirch,48.53241,8.07864,Baden-Wuerttemberg
Werdohl,51.26011,7.76608,North Rhine-Westphalia
Senden,51.85645,7.48327,North Rhine-Westphalia
Friesoythe,53.0226,7.85764,Lower Saxony
Haldensleben I,52.28906,11.40982,Saxony-Anhalt
Gersthofen,48.42432,10.87273,Bavaria
Haiger,50.74162,8.20778,Hesse
Vlotho,52.1653,8.85996,North Rhine-Westphalia
Adlershof,52.43548,13.54825,Berlin
Zülpich,50.69447,6.65414,North Rhine-Westphalia
Giengen an der Brenz,48.62219,10.24312,Baden-Wuerttemberg
Waghäusel,49.24991,8.51257,Baden-Wuerttemberg
Wittenberge,53.00543,11.75032,Brandenburg
Waldkirch,48.09585,7.96371,Baden-Wuerttemberg
Neu Wulmstorf,53.46667,9.8,Lower Saxony
Hessisch Oldendorf,52.17269,9.24913,Lower Saxony
Kürten,51.05,7.26667,North Rhine-Westphalia
Nidderau,50.23805,8.86704,Hesse
Rastede,53.25,8.2,Lower Saxony
Wachtberg,50.63333,7.1,North Rhine-Westphalia
Flörsheim,50.01311,8.42779,Hesse
Schwanewede,53.23333,8.6,Lower Saxony
Mössingen,48.40567,9.05419,Baden-Wuerttemberg
Heusweiler,49.33632,6.93036,Saarland
Johannisthal,52.44653,13.5066,Berlin
Wenden,50.96667,7.86667,North Rhine-Westphalia
Hörstel,52.29763,7.58382,North Rhine-Westphalia
Wandlitz,52.74196,13.45799,Brandenburg
Steinhagen,52.0,8.4,North Rhine-Westphalia
Enger,52.14063,8.55772,North Rhine-Westphalia
Bad Waldsee,47.92027,9.7549,Baden-Wuerttemberg
Eitorf,50.76667,7.45,North Rhine-Westphalia
Kaltenkirchen,53.83292,9.9581,Schleswig-Holstein
Günzburg,48.45599,10.27695,Bavaria
Bad Schwartau,53.91887,10.69691,Schleswig-Holstein
Seligenstadt,50.0432,8.97394,Hesse
Bad Driburg,51.73297,9.01969,North Rhine-Westphalia
Schmalkalden,50.72136,10.44386,Thuringia
Kröpeliner-Tor-Vorstadt,54.08849,12.11539,Mecklenburg-Vorpommern
Waldbröl,50.87576,7.61688,North Rhine-Westphalia
Teltow,52.4031,13.26014,Brandenburg
Nördlingen,48.85122,10.48868,Bavaria
Ochtrup,52.20802,7.18988,North Rhine-Westphalia
Schwalmtal,51.21667,6.26667,North Rhine-Westphalia
Charlottenburg-Nord,52.53048,13.29371,Berlin
Mayen,50.32797,7.22277,Rheinland-Pfalz
Kaulsdorf,52.51732,13.58871,Berlin
Hechingen,48.35149,8.96317,Baden-Wuerttemberg
Oschersleben,52.03039,11.22898,Saxony-Anhalt
Bönen,51.6,7.76667,North Rhine-Westphalia
Telgte,51.97995,7.78293,North Rhine-Westphalia
Schopfheim,47.65105,7.82089,Baden-Wuerttemberg
Puchheim,48.15,11.35,Bavaria
Bückeburg,52.26065,9.04939,Lower Saxony
Steilshoop,53.61028,10.05917,Hamburg
Weil der Stadt,48.74953,8.87176,Baden-Wuerttemberg
Schwalmstadt,50.93333,9.21667,Hesse
Frankenberg,51.0589,8.80077,Hesse
Bremervörde,53.48458,9.14306,Lower Saxony
Sulzbach-Rosenberg,49.50126,11.74598,Bavaria
Gauting,48.06919,11.37703,Bavaria
Burscheid,51.08468,7.11393,North Rhine-Westphalia
Schifferstadt,49.38417,8.3775,Rheinland-Pfalz
Ottobrunn bei München,48.06489,11.66327,Bavaria
Schneverdingen,53.11685,9.79524,Lower Saxony
Parchim,53.42631,11.84875,Mecklenburg-Vorpommern
Rhede,51.83537,6.69602,North Rhine-Westphalia
Alfeld,51.98382,9.81989,Lower Saxony
Bexbach,49.34615,7.25527,Saarland
Gröbenzell,48.2,11.36667,Bavaria
Bad Münstereifel,50.55667,6.76424,North Rhine-Westphalia
Gerlingen,48.79954,9.06316,Baden-Wuerttemberg
Heusenstamm,50.05553,8.80076,Hesse
Laupheim,48.22786,9.87874,Baden-Wuerttemberg
Friedrichshagen,52.45052,13.62463,Berlin
Lauchhammer,51.48813,13.76623,Brandenburg
Alzenau in Unterfranken,50.0888,9.06455,Bavaria
Finsterwalde,51.63388,13.70662,Brandenburg
Baumschulenweg,52.46583,13.48523,Berlin
Langen,53.60554,8.59509,Lower Saxony
Karow,52.60904,13.48117,Berlin
Borna,51.12416,12.49639,Saxony
Dingolfing,48.64244,12.49283,Bavaria
Lahnstein,50.3,7.61667,Rheinland-Pfalz
Radeberg,51.11112,13.91199,Saxony
Torgau,51.56016,12.99617,Saxony
Dillingen an der Donau,48.58153,10.49527,Bavaria
Bad Münder am Deister,52.19551,9.46421,Lower Saxony
Sarstedt,52.23495,9.85411,Lower Saxony
Schwalbach,49.3,6.81667,Saarland
Bad Dürkheim,49.4618,8.17236,Rheinland-Pfalz
Vellmar,51.35806,9.47974,Hesse
Freudenberg,50.89741,7.87415,North Rhine-Westphalia
Sachsenheim,48.96,9.06472,Baden-Wuerttemberg
Weißenburg in Bayern,49.03095,10.97221,Bavaria
Schramberg,48.22399,8.38583,Baden-Wuerttemberg
Aue,50.59034,12.70657,Saxony
Marktoberdorf,47.77964,10.61713,Bavaria
Illingen,49.37362,7.04758,Saarland
Schkeuditz,51.39678,12.22141,Saxony
Hemmingen,52.31425,9.72359,Lower Saxony
Mölln,53.61702,10.68742,Schleswig-Holstein
Wadgassen,49.26667,6.78333,Saarland
Traunstein,47.86825,12.64335,Bavaria
Kreuzau,50.74699,6.49069,North Rhine-Westphalia
Löbau,51.09954,14.66738,Saxony
Donauwörth,48.71804,10.7793,Bavaria
Sulzbach,49.29882,7.05696,Saarland
Lilienthal,53.14193,8.90338,Lower Saxony
Kamenz,51.26798,14.09374,Saxony
Pfullingen,48.46458,9.22796,Baden-Wuerttemberg
Burghausen,48.16925,12.83139,Bavaria
Neufahrn bei Freising,48.31588,11.66316,Bavaria
Kronach,50.23963,11.33308,Bavaria
Alzey,49.74657,8.11513,Rheinland-Pfalz
Nidda,50.4133,9.00638,Hesse
Marktredwitz,50.00443,12.08593,Bavaria
Kierspe,51.13403,7.59075,North Rhine-Westphalia
Bad Langensalza,51.10771,10.646,Thuringia
Tettnang,47.66857,9.59132,Baden-Wuerttemberg
Wildeshausen,52.89446,8.43375,Lower Saxony
Heiligensee,52.61449,13.24501,Berlin
Äußere Neustadt,51.06859,13.75591,Saxony
Müllheim,47.8082,7.63035,Baden-Wuerttemberg
Korntal,48.83218,9.1214,Baden-Wuerttemberg
Eppelborn,49.4,6.96667,Saarland
Bad Wildungen,51.11963,9.12475,Hesse
Grimma,51.23367,12.71959,Saxony
Kolbermoor,47.84965,12.06696,Bavaria
Altstadt Nord,50.93893,6.95752,North Rhine-Westphalia
Uetersen,53.68769,9.66394,Schleswig-Holstein
Karlsfeld,48.22697,11.47573,Bavaria
Bad Saulgau,48.01676,9.50064,Baden-Wuerttemberg
Kleinmachnow,52.40786,13.22514,Brandenburg
Uerdingen,51.35478,6.63918,North Rhine-Westphalia
Wittlich,49.98596,6.89308,Rheinland-Pfalz
Sinzig,50.54384,7.24639,Rheinland-Pfalz
Konz,49.70045,6.57652,Rheinland-Pfalz
Reinheim,49.82923,8.83572,Hesse
Holzwickede,51.5,7.63333,North Rhine-Westphalia
Brakel,51.7175,9.18596,North Rhine-Westphalia
Taufkirchen,48.0486,11.61701,Bavaria
Buchen in Odenwald,49.52416,9.32293,Baden-Wuerttemberg
Munster,52.98569,10.08756,Lower Saxony
Gartenstadt,49.45937,8.40377,Rheinland-Pfalz
Kronberg,50.18424,8.5232,Hesse
Bad Aibling,47.8638,12.01055,Bavaria
Harvestehude,53.5792,9.99064,Hamburg
Halver,51.18612,7.49817,North Rhine-Westphalia
Templin,53.11865,13.5022,Brandenburg
Mühldorf,48.2467,12.52155,Bavaria
Eilenburg,51.45984,12.63338,Saxony
Schmelz,49.43333,6.85,Saarland
Haar,48.10881,11.72653,Bavaria
Kronberg Tal,50.17929,8.5037,Hesse
Bendorf,50.42289,7.57924,Rheinland-Pfalz
Lubnjow,51.86217,13.95168,Brandenburg
Renningen,48.76974,8.93871,Baden-Wuerttemberg
Bad Tölz,47.76111,11.5589,Bavaria
Nümbrecht,50.90427,7.54063,North Rhine-Westphalia
Oerlinghausen,51.95453,8.6622,North Rhine-Westphalia
Hummelsbüttel,53.64773,10.04149,Hamburg
Moosburg,48.47089,11.93811,Bavaria
Wittstock,53.16118,12.48287,Brandenburg
Meerane,50.84688,12.46473,Saxony
Cham,49.22565,12.65501,Bavaria
Oberasbach,49.42275,10.95766,Bavaria
Wadern,49.54122,6.88774,Saarland
Michelstadt,49.67569,9.00373,Hesse
Wörth am Rhein,49.04888,8.25959,Rheinland-Pfalz
Schlüchtern,50.34891,9.52532,Hesse
Heilbad Heiligenstadt,51.37819,10.13744,Thuringia
Wolfratshausen,47.91289,11.42166,Bavaria
Blomberg,51.94331,9.09067,North Rhine-Westphalia
Ribnitz-Damgarten,54.2422,12.45666,Mecklenburg-Vorpommern
Zossen,52.216,13.44909,Brandenburg
Selb,50.17058,12.13054,Bavaria
Gescher,51.954,7.00481,North Rhine-Westphalia
Rotherbaum,53.5665,9.99265,Hamburg
Hochheim am Main,50.01436,8.35218,Hesse
Dulsberg,53.58383,10.06445,Hamburg
Eutin,54.14054,10.60751,Schleswig-Holstein
Hausbruch,53.47424,9.88289,Lower Saxony
Babenhausen,49.96519,8.95129,Hesse
Dahlem,52.4581,13.28702,Berlin
Bad Reichenhall,47.72947,12.87819,Bavaria
Gilching,48.10755,11.2936,Bavaria
Bad Arolsen,51.37982,9.01445,Hesse
Frankenberg,50.91297,13.04011,Saxony
Eltville,50.02858,8.11754,Hesse
Stockach,47.85105,9.0091,Baden-Wuerttemberg
Schneeberg,50.59465,12.64139,Saxony
Diepholz,52.60783,8.37005,Lower Saxony
Holzkirchen,47.87663,11.70181,Bavaria
Heidenau,50.97221,13.86741,Saxony
Hermsdorf,52.61421,13.30587,Berlin
Marienberg,50.65051,13.16122,Saxony
Neustadt bei Coburg,50.32975,11.12058,Bavaria
Vilshofen,48.62695,13.19222,Bavaria
Frohnau,52.63336,13.29024,Berlin
Bobingen,48.27091,10.8339,Bavaria
Losheim,49.5099,6.74549,Saarland
Wassenberg,51.10009,6.15484,North Rhine-Westphalia
Mittweida,50.98622,12.97537,Saxony
Nauen,52.60701,12.87374,Brandenburg
Sigmaringen,48.08829,9.23033,Baden-Wuerttemberg
Großenhain,51.28951,13.5335,Saxony
Hille,52.33333,8.75,North Rhine-Westphalia
Stockelsdorf,53.8922,10.64713,Schleswig-Holstein
Bad Säckingen,47.55371,7.94612,Baden-Wuerttemberg
Hohenstein-Ernstthal,50.80064,12.71287,Saxony
Illertissen,48.22336,10.10347,Bavaria
Gunzenhausen,49.11663,10.75971,Bavaria
Haselhorst,52.54409,13.23743,Berlin
Hilchenbach,50.99687,8.11062,North Rhine-Westphalia
Hofgeismar,51.49607,9.385,Hesse
Königslutter am Elm,52.25116,10.81683,Lower Saxony
Bad Salzungen,50.81342,10.2361,Thuringia
Seeheim-Jugenheim,49.765,8.65194,Hesse
Loxstedt,53.46667,8.65,Lower Saxony
Kirchhain,50.8272,8.92806,Hesse
Hückeswagen,51.14979,7.34471,North Rhine-Westphalia
Kladow,52.45423,13.14445,Berlin
Großostheim,49.91985,9.07596,Bavaria
Kirchlengern,52.2,8.63333,North Rhine-Westphalia
Hünfeld,50.67966,9.76727,Hesse
Weilerswist,50.75292,6.84585,North Rhine-Westphalia
Hochfeld,51.41943,6.75462,North Rhine-Westphalia
Remagen,50.57879,7.22703,Rheinland-Pfalz
Baiersbronn,48.50318,8.37699,Baden-Wuerttemberg
Wendelstein,49.3523,11.15069,Bavaria
Leopoldshöhe,52.01246,8.69834,North Rhine-Westphalia
Vechelde,52.26038,10.36491,Lower Saxony
Boppard,50.23085,7.58992,Rheinland-Pfalz
Halstenbek,53.63333,9.85,Schleswig-Holstein
Glinde,53.5441,10.20048,Schleswig-Holstein
Bassum,52.85059,8.72791,Lower Saxony
Neustadt in Holstein,54.10707,10.8145,Schleswig-Holstein
Neuenhagen,52.52985,13.68914,Brandenburg
Schwarzenberg,50.53791,12.78522,Saxony
Brake (Unterweser),53.33333,8.48333,Lower Saxony
Schrobenhausen,48.56067,11.26071,Bavaria
Rahden,52.43367,8.61263,North Rhine-Westphalia
Lohr am Main,49.98922,9.57223,Bavaria
Künzell,50.5442,9.71792,Hesse
Brüggen,51.24053,6.18376,North Rhine-Westphalia
Erwitte,51.6127,8.3384,North Rhine-Westphalia
Penzberg,47.75293,11.377,Bavaria
Witzenhausen,51.34103,9.8554,Hesse
Bad Segeberg,53.94313,10.30215,Schleswig-Holstein
Rissen,53.58453,9.76594,Schleswig-Holstein
Ginsheim-Gustavsburg,49.9711,8.34532,Hesse
Damme,52.52157,8.19793,Lower Saxony
Petershausen-West,47.67411,9.17787,Baden-Wuerttemberg
Wardenburg,53.06667,8.2,Lower Saxony
Grefrath,51.3363,6.34072,North Rhine-Westphalia
Othmarschen,53.55173,9.88632,Hamburg
Oschatz,51.30001,13.10984,Saxony
Beckingen,49.4,6.7,Saarland
Blankenburg,51.79025,10.95509,Saxony-Anhalt
Hövelhof,51.81667,8.65,North Rhine-Westphalia
Uslar,51.6569,9.63501,Lower Saxony
Hettstedt,51.6503,11.51146,Saxony-Anhalt
Alsfeld,50.75185,9.27082,Hesse
Ratekau,53.95,10.73333,Schleswig-Holstein
Ebersbach an der Fils,48.716,9.5236,Baden-Wuerttemberg
Freilassing,47.84085,12.98114,Bavaria
Unterkrozingen,47.91933,7.69045,Baden-Wuerttemberg
Bruckmühl,47.87859,11.91098,Bavaria
